ags,type,key,value,state
16052,recipients,recipients_nursing_class_unknown,4.0,Thüringen
16053,recipients,recipients_nursing_class_1,426.0,Thüringen
16053,recipients,recipients_nursing_class_2,512.0,Thüringen
16053,recipients,recipients_nursing_class_3,213.0,Thüringen
16053,recipients,recipients_nursing_class_unknown,2.0,Thüringen
16054,recipients,recipients_nursing_class_1,136.0,Thüringen
16054,recipients,recipients_nursing_class_2,199.0,Thüringen
16054,recipients,recipients_nursing_class_3,120.0,Thüringen
16054,recipients,recipients_nursing_class_unknown,0.0,Thüringen
16055,recipients,recipients_nursing_class_1,329.0,Thüringen
16055,recipients,recipients_nursing_class_2,332.0,Thüringen
16055,recipients,recipients_nursing_class_3,226.0,Thüringen
16055,recipients,recipients_nursing_class_unknown,1.0,Thüringen
16056,recipients,recipients_nursing_class_1,246.0,Thüringen
16056,recipients,recipients_nursing_class_2,169.0,Thüringen
16056,recipients,recipients_nursing_class_3,125.0,Thüringen
16056,recipients,recipients_nursing_class_unknown,3.0,Thüringen
16061,recipients,recipients_nursing_class_1,388.0,Thüringen
16061,recipients,recipients_nursing_class_2,435.0,Thüringen
16061,recipients,recipients_nursing_class_3,231.0,Thüringen
16061,recipients,recipients_nursing_class_unknown,3.0,Thüringen
16062,recipients,recipients_nursing_class_1,575.0,Thüringen
16062,recipients,recipients_nursing_class_2,532.0,Thüringen
16062,recipients,recipients_nursing_class_3,167.0,Thüringen
16062,recipients,recipients_nursing_class_unknown,16.0,Thüringen
16063,recipients,recipients_nursing_class_1,569.0,Thüringen
16063,recipients,recipients_nursing_class_2,472.0,Thüringen
16063,recipients,recipients_nursing_class_3,222.0,Thüringen
16063,recipients,recipients_nursing_class_unknown,7.0,Thüringen
16064,recipients,recipients_nursing_class_1,586.0,Thüringen
16064,recipients,recipients_nursing_class_2,580.0,Thüringen
16064,recipients,recipients_nursing_class_3,252.0,Thüringen
16064,recipients,recipients_nursing_class_unknown,4.0,Thüringen
16065,recipients,recipients_nursing_class_1,328.0,Thüringen
16065,recipients,recipients_nursing_class_2,421.0,Thüringen
16065,recipients,recipients_nursing_class_3,210.0,Thüringen
16065,recipients,recipients_nursing_class_unknown,1.0,Thüringen
16066,recipients,recipients_nursing_class_1,578.0,Thüringen
16066,recipients,recipients_nursing_class_2,627.0,Thüringen
16066,recipients,recipients_nursing_class_3,266.0,Thüringen
16066,recipients,recipients_nursing_class_unknown,8.0,Thüringen
16067,recipients,recipients_nursing_class_1,582.0,Thüringen
16067,recipients,recipients_nursing_class_2,605.0,Thüringen
16067,recipients,recipients_nursing_class_3,293.0,Thüringen
16067,recipients,recipients_nursing_class_unknown,5.0,Thüringen
16068,recipients,recipients_nursing_class_1,264.0,Thüringen
16068,recipients,recipients_nursing_class_2,267.0,Thüringen
16068,recipients,recipients_nursing_class_3,143.0,Thüringen
16068,recipients,recipients_nursing_class_unknown,4.0,Thüringen
16069,recipients,recipients_nursing_class_1,333.0,Thüringen
16069,recipients,recipients_nursing_class_2,399.0,Thüringen
16069,recipients,recipients_nursing_class_3,216.0,Thüringen
16069,recipients,recipients_nursing_class_unknown,2.0,Thüringen
16070,recipients,recipients_nursing_class_1,448.0,Thüringen
16070,recipients,recipients_nursing_class_2,506.0,Thüringen
16070,recipients,recipients_nursing_class_3,246.0,Thüringen
16070,recipients,recipients_nursing_class_unknown,13.0,Thüringen
16071,recipients,recipients_nursing_class_1,333.0,Thüringen
16071,recipients,recipients_nursing_class_2,355.0,Thüringen
16071,recipients,recipients_nursing_class_3,148.0,Thüringen
16071,recipients,recipients_nursing_class_unknown,8.0,Thüringen
16072,recipients,recipients_nursing_class_1,252.0,Thüringen
16072,recipients,recipients_nursing_class_2,337.0,Thüringen
16072,recipients,recipients_nursing_class_3,122.0,Thüringen
16072,recipients,recipients_nursing_class_unknown,8.0,Thüringen
16073,recipients,recipients_nursing_class_1,522.0,Thüringen
16073,recipients,recipients_nursing_class_2,572.0,Thüringen
16073,recipients,recipients_nursing_class_3,253.0,Thüringen
16073,recipients,recipients_nursing_class_unknown,8.0,Thüringen
16074,recipients,recipients_nursing_class_1,249.0,Thüringen
16074,recipients,recipients_nursing_class_2,304.0,Thüringen
16074,recipients,recipients_nursing_class_3,128.0,Thüringen
16074,recipients,recipients_nursing_class_unknown,7.0,Thüringen
16075,recipients,recipients_nursing_class_1,271.0,Thüringen
16075,recipients,recipients_nursing_class_2,347.0,Thüringen
16075,recipients,recipients_nursing_class_3,172.0,Thüringen
16075,recipients,recipients_nursing_class_unknown,3.0,Thüringen
16076,recipients,recipients_nursing_class_1,548.0,Thüringen
16076,recipients,recipients_nursing_class_2,542.0,Thüringen
16076,recipients,recipients_nursing_class_3,196.0,Thüringen
16076,recipients,recipients_nursing_class_unknown,1.0,Thüringen
16077,recipients,recipients_nursing_class_1,468.0,Thüringen
16077,recipients,recipients_nursing_class_2,610.0,Thüringen
16077,recipients,recipients_nursing_class_3,254.0,Thüringen
16077,recipients,recipients_nursing_class_unknown,3.0,Thüringen
16051,personal,total_personnel,1579.0,Thüringen
16051,personal,nursing_and_care,1142.0,Thüringen
16051,personal,social_care,91.0,Thüringen
16051,personal,other_care,80.0,Thüringen
16051,personal,fully_employed,486.0,Thüringen
16051,personal,part-time,903.0,Thüringen
16052,personal,total_personnel,849.0,Thüringen
16052,personal,nursing_and_care,661.0,Thüringen
16052,personal,social_care,38.0,Thüringen
16052,personal,other_care,39.0,Thüringen
16052,personal,fully_employed,298.0,Thüringen
16052,personal,part-time,478.0,Thüringen
16053,personal,total_personnel,754.0,Thüringen
16053,personal,nursing_and_care,558.0,Thüringen
16053,personal,social_care,45.0,Thüringen
16053,personal,other_care,31.0,Thüringen
16053,personal,fully_employed,152.0,Thüringen
16053,personal,part-time,501.0,Thüringen
16054,personal,total_personnel,310.0,Thüringen
16054,personal,nursing_and_care,233.0,Thüringen
16054,personal,social_care,13.0,Thüringen
16054,personal,other_care,10.0,Thüringen
16054,personal,fully_employed,108.0,Thüringen
16054,personal,part-time,176.0,Thüringen
16055,personal,total_personnel,650.0,Thüringen
16055,personal,nursing_and_care,467.0,Thüringen
16055,personal,social_care,54.0,Thüringen
16055,personal,other_care,31.0,Thüringen
16055,personal,fully_employed,153.0,Thüringen
16055,personal,part-time,374.0,Thüringen
16056,personal,total_personnel,453.0,Thüringen
16056,personal,nursing_and_care,305.0,Thüringen
16056,personal,social_care,28.0,Thüringen
16056,personal,other_care,21.0,Thüringen
16056,personal,fully_employed,80.0,Thüringen
16056,personal,part-time,335.0,Thüringen
16061,personal,total_personnel,783.0,Thüringen
16061,personal,nursing_and_care,551.0,Thüringen
16061,personal,social_care,38.0,Thüringen
16061,personal,other_care,28.0,Thüringen
16061,personal,fully_employed,96.0,Thüringen
16061,personal,part-time,569.0,Thüringen
16062,personal,total_personnel,1001.0,Thüringen
16062,personal,nursing_and_care,713.0,Thüringen
16062,personal,social_care,65.0,Thüringen
16062,personal,other_care,31.0,Thüringen
16062,personal,fully_employed,295.0,Thüringen
16062,personal,part-time,578.0,Thüringen
16063,personal,total_personnel,1001.0,Thüringen
16063,personal,nursing_and_care,685.0,Thüringen
16063,personal,social_care,43.0,Thüringen
16063,personal,other_care,50.0,Thüringen
16063,personal,fully_employed,191.0,Thüringen
16063,personal,part-time,717.0,Thüringen
16064,personal,total_personnel,896.0,Thüringen
16064,personal,nursing_and_care,675.0,Thüringen
16064,personal,social_care,48.0,Thüringen
16064,personal,other_care,41.0,Thüringen
16064,personal,fully_employed,209.0,Thüringen
16064,personal,part-time,591.0,Thüringen
16065,personal,total_personnel,676.0,Thüringen
16065,personal,nursing_and_care,469.0,Thüringen
16065,personal,social_care,49.0,Thüringen
16065,personal,other_care,22.0,Thüringen
16065,personal,fully_employed,144.0,Thüringen
16065,personal,part-time,441.0,Thüringen
16066,personal,total_personnel,1137.0,Thüringen
16066,personal,nursing_and_care,742.0,Thüringen
16066,personal,social_care,64.0,Thüringen
16066,personal,other_care,46.0,Thüringen
16066,personal,fully_employed,237.0,Thüringen
16066,personal,part-time,744.0,Thüringen
16067,personal,total_personnel,984.0,Thüringen
16067,personal,nursing_and_care,672.0,Thüringen
16067,personal,social_care,49.0,Thüringen
16067,personal,other_care,53.0,Thüringen
16067,personal,fully_employed,374.0,Thüringen
16067,personal,part-time,532.0,Thüringen
16068,personal,total_personnel,399.0,Thüringen
16068,personal,nursing_and_care,292.0,Thüringen
16068,personal,social_care,24.0,Thüringen
16068,personal,other_care,19.0,Thüringen
16068,personal,fully_employed,133.0,Thüringen
16068,personal,part-time,218.0,Thüringen
16069,personal,total_personnel,702.0,Thüringen
16069,personal,nursing_and_care,510.0,Thüringen
16069,personal,social_care,25.0,Thüringen
16069,personal,other_care,25.0,Thüringen
16069,personal,fully_employed,116.0,Thüringen
16069,personal,part-time,502.0,Thüringen
16070,personal,total_personnel,833.0,Thüringen
16070,personal,nursing_and_care,593.0,Thüringen
16070,personal,social_care,43.0,Thüringen
16070,personal,other_care,42.0,Thüringen
16070,personal,fully_employed,282.0,Thüringen
16070,personal,part-time,434.0,Thüringen
16071,personal,total_personnel,531.0,Thüringen
16071,personal,nursing_and_care,386.0,Thüringen
16071,personal,social_care,22.0,Thüringen
16071,personal,other_care,29.0,Thüringen
16071,personal,fully_employed,186.0,Thüringen
16071,personal,part-time,276.0,Thüringen
16072,personal,total_personnel,462.0,Thüringen
16072,personal,nursing_and_care,322.0,Thüringen
16072,personal,social_care,22.0,Thüringen
16072,personal,other_care,25.0,Thüringen
16072,personal,fully_employed,131.0,Thüringen
16072,personal,part-time,280.0,Thüringen
16073,personal,total_personnel,979.0,Thüringen
16073,personal,nursing_and_care,702.0,Thüringen
16073,personal,social_care,63.0,Thüringen
16073,personal,other_care,56.0,Thüringen
16073,personal,fully_employed,199.0,Thüringen
16073,personal,part-time,625.0,Thüringen
16074,personal,total_personnel,477.0,Thüringen
16074,personal,nursing_and_care,332.0,Thüringen
16074,personal,social_care,19.0,Thüringen
16074,personal,other_care,28.0,Thüringen
16074,personal,fully_employed,99.0,Thüringen
16074,personal,part-time,330.0,Thüringen
16075,personal,total_personnel,581.0,Thüringen
16075,personal,nursing_and_care,409.0,Thüringen
16075,personal,social_care,39.0,Thüringen
16075,personal,other_care,29.0,Thüringen
16075,personal,fully_employed,58.0,Thüringen
16075,personal,part-time,469.0,Thüringen
16076,personal,total_personnel,877.0,Thüringen
16076,personal,nursing_and_care,617.0,Thüringen
16076,personal,social_care,43.0,Thüringen
16076,personal,other_care,47.0,Thüringen
16076,personal,fully_employed,316.0,Thüringen
16076,personal,part-time,494.0,Thüringen
16077,personal,total_personnel,880.0,Thüringen
16077,personal,nursing_and_care,652.0,Thüringen
16077,personal,social_care,25.0,Thüringen
16077,personal,other_care,51.0,Thüringen
16077,personal,fully_employed,146.0,Thüringen
16077,personal,part-time,646.0,Thüringen
16051,costs,costs_nursing_class_1,37.05,Thüringen
16051,costs,costs_nursing_class_2,50.74,Thüringen
16051,costs,costs_nursing_class_3,67.47,Thüringen
16051,costs,food,20.44,Thüringen
16052,costs,costs_nursing_class_1,34.27,Thüringen
16052,costs,costs_nursing_class_2,46.87,Thüringen
16052,costs,costs_nursing_class_3,61.48,Thüringen
16052,costs,food,18.91,Thüringen
16053,costs,costs_nursing_class_1,40.23,Thüringen
16053,costs,costs_nursing_class_2,53.54,Thüringen
16053,costs,costs_nursing_class_3,70.04,Thüringen
16053,costs,food,20.51,Thüringen
16054,costs,costs_nursing_class_1,40.54,Thüringen
16054,costs,costs_nursing_class_2,52.63,Thüringen
16054,costs,costs_nursing_class_3,67.7,Thüringen
16054,costs,food,19.69,Thüringen
16055,costs,costs_nursing_class_1,35.26,Thüringen
16055,costs,costs_nursing_class_2,49.05,Thüringen
16055,costs,costs_nursing_class_3,65.61,Thüringen
16055,costs,food,20.32,Thüringen
16056,costs,costs_nursing_class_1,35.3,Thüringen
16056,costs,costs_nursing_class_2,48.48,Thüringen
16056,costs,costs_nursing_class_3,64.63,Thüringen
16056,costs,food,20.53,Thüringen
16061,costs,costs_nursing_class_1,38.91,Thüringen
16061,costs,costs_nursing_class_2,52.93,Thüringen
16061,costs,costs_nursing_class_3,70.6,Thüringen
16061,costs,food,20.62,Thüringen
16062,costs,costs_nursing_class_1,38.61,Thüringen
16062,costs,costs_nursing_class_2,51.66,Thüringen
16062,costs,costs_nursing_class_3,67.09,Thüringen
16062,costs,food,19.68,Thüringen
16063,costs,costs_nursing_class_1,42.06,Thüringen
16063,costs,costs_nursing_class_2,55.37,Thüringen
16063,costs,costs_nursing_class_3,71.79,Thüringen
16063,costs,food,19.53,Thüringen
16064,costs,costs_nursing_class_1,32.16,Thüringen
16064,costs,costs_nursing_class_2,44.97,Thüringen
16064,costs,costs_nursing_class_3,59.48,Thüringen
16064,costs,food,18.87,Thüringen
16065,costs,costs_nursing_class_1,34.35,Thüringen
16065,costs,costs_nursing_class_2,46.35,Thüringen
16065,costs,costs_nursing_class_3,61.38,Thüringen
16065,costs,food,18.84,Thüringen
16066,costs,costs_nursing_class_1,39.96,Thüringen
16066,costs,costs_nursing_class_2,53.19,Thüringen
16066,costs,costs_nursing_class_3,69.66,Thüringen
16066,costs,food,20.09,Thüringen
16067,costs,costs_nursing_class_1,32.37,Thüringen
16067,costs,costs_nursing_class_2,44.31,Thüringen
16067,costs,costs_nursing_class_3,58.56,Thüringen
16067,costs,food,18.53,Thüringen
16068,costs,costs_nursing_class_1,41.75,Thüringen
16068,costs,costs_nursing_class_2,55.12,Thüringen
16068,costs,costs_nursing_class_3,71.45,Thüringen
16068,costs,food,19.71,Thüringen
16069,costs,costs_nursing_class_1,38.48,Thüringen
16069,costs,costs_nursing_class_2,53.01,Thüringen
16069,costs,costs_nursing_class_3,71.08,Thüringen
16069,costs,food,20.43,Thüringen
16070,costs,costs_nursing_class_1,33.89,Thüringen
16070,costs,costs_nursing_class_2,46.0,Thüringen
16070,costs,costs_nursing_class_3,59.92,Thüringen
16070,costs,food,19.23,Thüringen
16071,costs,costs_nursing_class_1,34.15,Thüringen
16071,costs,costs_nursing_class_2,46.84,Thüringen
16071,costs,costs_nursing_class_3,62.44,Thüringen
16071,costs,food,19.09,Thüringen
16072,costs,costs_nursing_class_1,41.95,Thüringen
16072,costs,costs_nursing_class_2,54.92,Thüringen
16072,costs,costs_nursing_class_3,70.88,Thüringen
16072,costs,food,20.02,Thüringen
16073,costs,costs_nursing_class_1,32.37,Thüringen
16073,costs,costs_nursing_class_2,45.1,Thüringen
16073,costs,costs_nursing_class_3,59.44,Thüringen
16073,costs,food,19.49,Thüringen
16074,costs,costs_nursing_class_1,33.45,Thüringen
16074,costs,costs_nursing_class_2,45.98,Thüringen
16074,costs,costs_nursing_class_3,61.34,Thüringen
16074,costs,food,19.07,Thüringen
16075,costs,costs_nursing_class_1,35.05,Thüringen
16075,costs,costs_nursing_class_2,48.6,Thüringen
16075,costs,costs_nursing_class_3,64.88,Thüringen
16075,costs,food,20.09,Thüringen
16076,costs,costs_nursing_class_1,33.13,Thüringen
16076,costs,costs_nursing_class_2,45.42,Thüringen
16076,costs,costs_nursing_class_3,60.58,Thüringen
16076,costs,food,18.67,Thüringen
16077,costs,costs_nursing_class_1,43.14,Thüringen
16077,costs,costs_nursing_class_2,55.79,Thüringen
16077,costs,costs_nursing_class_3,70.51,Thüringen
16077,costs,food,19.85,Thüringen
